                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.9847,                  4.153,                 4.1608,                0.00026,                0.06195,                0.00018,                  5e-05,                  4.861,                 4.4627,                 3.8385,               0.070492,              0.0032787,              0.0032787
